file_name,download_info,intercept_info
pdfFile.pdf,Successfully downloaded,success
No link,No link,No link
2023_tsuruha_report-en.pdf,Successfully downloaded,success
csr2023.pdf,Successfully downloaded,success
2023042602058.pdf,Successfully downloaded,success
2023-Sustainability-Report-2610423.pdf,Successfully downloaded,success
20240227-supplements-to-the-annual-report-2023-sustainability-statements.pdf,Successfully downloaded,success
2023-ISS-Benchmark-Survey-Summary.pdf,Successfully downloaded,success
integrated_report_2023e_A3.pdf,Successfully downloaded,success
2023-06-06tlar2023interactive-pdf.pdf,Successfully downloaded,success
9cb79f6ab72cc2c66f4d9f7d3b8bf22f.pdf,Successfully downloaded,success
ir_integration_report_e_06.pdf,Successfully downloaded,success
HP_2023_Sustainability_Report.pdf,Successfully downloaded,success
Whitehaven-Coal-Sustainability-Report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Whitehaven-Coal-Sustainability-Report-2023.pdf'.
RCJL.pdf,Successfully downloaded,success
Biocon_BRSR_GRI_ESG_Databook_2023.pdf,Successfully downloaded,success
20230329-thre-sdr-2022-en.pdf,Successfully downloaded,success
23792820.pdf,Successfully downloaded,success
Appian-SR-2021-2022.pdf,"HTTPSConnectionPool(host='minedocs.com', port=443): Max retries exceeded with url: /24/Appian-SR-2021-2022.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a5079d0>, 'Connection to minedocs.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/Appian-SR-2021-2022.pdf'
report20230526_E.pdf,Successfully downloaded,success
2023061400846.pdf,Successfully downloaded,success
nyse-sky-2023-10K-23976640.pdf,Successfully downloaded,success
1692248201255.pdf&o=1692248201070.pdf,Successfully downloaded,success
No link,No link,No link
No link,No link,No link
2022_HD%20Hyundai%20Electric_Integrated%20Report(Issued%20in%202023).pdf,Successfully downloaded,success
No link,No link,No link
Executive-Summary-SR-FY23.pdf,Successfully downloaded,success
BL-Sustainability-Report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/BL-Sustainability-Report-2023.pdf'.
Sustainability-Report_20211231_EN.pdf,Successfully downloaded,success
Apple-Hospitality-CRR-2023.pdf,Successfully downloaded,success
AnnualIntegratedReport2023.pdf,"HTTPSConnectionPool(host='www.logista.com', port=443): Max retries exceeded with url: /content/dam/documents/logista-corporate/informe-anual-qrs/en/AnnualIntegratedReport2023.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a4eff40>, 'Connection to www.logista.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/AnnualIntegratedReport2023.pdf'
2590033.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2590033.pdf'.
Moog-Sustainability-Report-2022.pdf,Successfully downloaded,success
PBHC-ESG-report-2023.pdf,Successfully downloaded,success
huhtamaki-oyj-annual-report-2023.pdf,Successfully downloaded,success
NASDAQ_EXTR_2020.pdf,Successfully downloaded,success
AsxDownload.aspx?pdfUrl=Report%2FComNews%2F20231120%2F02741990.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/AsxDownload.aspx?pdfUrl=Report%2FComNews%2F20231120%2F02741990.pdf'.
Integrated-Report-2023.pdf,Successfully downloaded,success
Delhivery_Limited_AR-2022-23.pdf,Successfully downloaded,success
wizz_air-annual-report-and-accounts-f23-_esg-extract_41b8ab6e.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/wizz_air-annual-report-and-accounts-f23-_esg-extract_41b8ab6e.pdf'.
20230731_FY2023%20Annual%20Report_E.pdf,Successfully downloaded,success
report2021_e_all_2p.pdf,Successfully downloaded,success
AMADA_AnnualReport2022.pdf,Successfully downloaded,success
08da44403ea2639f9e84589d8958dce2.pdf,Successfully downloaded,success
KansaiPaint_IntegratedReport_2023_E-1.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/KansaiPaint_IntegratedReport_2023_E-1.pdf'.
No link,No link,No link
Softcat_plc__Annual_Report_and_Accounts_2023.pdf_-_Interactive_copy.pdf,Successfully downloaded,success
GN-Annual-Report-2023.pdf,Successfully downloaded,success
No link,No link,No link
98adf643-8795-4dbd-90e4-825483a8cf98.pdf,"HTTPSConnectionPool(host='announcement.acesphere.com', port=443): Max retries exceeded with url: /Annoucement/20230802/98adf643-8795-4dbd-90e4-825483a8cf98.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a512c10>, 'Connection to announcement.acesphere.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/98adf643-8795-4dbd-90e4-825483a8cf98.pdf'
499d1f2d878e42d0a8d0225d93272d83.pdf,Successfully downloaded,success
No link,No link,No link
Just-Eat-Takeaway.com-Analyst-Presentation-H1-2023.pdf,"HTTPSConnectionPool(host='s3.eu-central-1.amazonaws.com', port=443): Max retries exceeded with url: /takeaway-corporatewebsite-dev/Just-Eat-Takeaway.com-Analyst-Presentation-H1-2023.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4f8a4a9580>: Failed to establish a new connection: [Errno 101] Network is unreachable'))",no such file: '../resources/origin_pdf_directory_2023/Just-Eat-Takeaway.com-Analyst-Presentation-H1-2023.pdf'
embassy_reit_esg_and_brsr_report_fy2023.pdf,Successfully downloaded,success
No link,No link,No link
lsr2023_ars.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/lsr2023_ars.pdf'.
Integrated-Annual-Report-FY-2022-23.pdf,Successfully downloaded,success
CorporateGovernanceReport.pdf,Successfully downloaded,success
6e6a0343-d05b-4981-875f-986cb9b5c38c.pdf,Successfully downloaded,success
No link,No link,No link
FLCT-Annual-Report-2023.pdf,Successfully downloaded,success
report.pdf,Successfully downloaded,success
05stz6676n2wm2.pdf,Successfully downloaded,success
05stz6676n2wm2.pdf,Successfully downloaded,success
MGC_sustainability2023_en_11-24.pdf,Successfully downloaded,success
integratedreport2023_e.pdf,Successfully downloaded,success
financial-results-for-fiscal-year-ended-marchi-31-2023.pdf,Successfully downloaded,success
Investor-Presentation-Q4-FY2023.pdf,Successfully downloaded,success
No link,No link,No link
pdfd022f84970862a91aca8b4303d792211.pdf,Successfully downloaded,success
en-esg_report_pdf-7da9346d03e8df55664e8789bf6d0cad255cb71c.pdf,Successfully downloaded,success
TBreport_2023_A4.pdf,Successfully downloaded,success
fy22-annual-report.pdf,Successfully downloaded,success
Annual_Report_2022_23.pdf,"HTTPSConnectionPool(host='oil-india.com', port=443): Max retries exceeded with url: /Document/Financial/Annual_Report_2022_23.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a521310>, 'Connection to oil-india.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/Annual_Report_2022_23.pdf'
Proof_11_DG_AR23_Web-1.pdf,Successfully downloaded,success
No link,No link,No link
FnF_Sustainability_Report_eng_2023.pdf,Successfully downloaded,success
1a6beb13-fe8e-41fb-bbae-3064c1760a0a.pdf,Successfully downloaded,no such file: '../resources/origin_pdf_directory_2023/1a6beb13-fe8e-41fb-bbae-3064c1760a0a.pdf'
MBL-Annual-Report-2022-23.pdf,Successfully downloaded,success
integrated-repot2023_en.pdf,Successfully downloaded,success
Sustainability%20Report-%20FY23.pdf,Successfully downloaded,success
2023-Sustainability-Report-Update-English.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2023-Sustainability-Report-Update-English.pdf'.
canon-sus-2023-e.pdf,Successfully downloaded,success
2022-Annual-Report.pdf,Successfully downloaded,success
No link,No link,No link
2023-awi-sustainability-report.pdf,Successfully downloaded,success
8f7776a4-8983-11ee-b257-3a23d711c0da.pdf,"HTTPSConnectionPool(host='company-announcements.afr.com', port=443): Max retries exceeded with url: /asx/cxl/8f7776a4-8983-11ee-b257-3a23d711c0da.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4f8a4a9d90>: Failed to establish a new connection: [Errno 101] Network is unreachable'))",no such file: '../resources/origin_pdf_directory_2023/8f7776a4-8983-11ee-b257-3a23d711c0da.pdf'
NSE-52-Annual-Report-2023.pdf,Successfully downloaded,success
Blackline%20Safety_2023%20ESG%20Report.pdf,Successfully downloaded,success
Clicks_Sustainability-report-and-databook_download_v1.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Clicks_Sustainability-report-and-databook_download_v1.pdf'.
2021-EEI-ESG-Qualitative-report_final.pdf,Successfully downloaded,success
Signet_2023_SustainabilityReport_062623.pdf,"(""Connection broken: ConnectionResetError(104, 'Connection reset by peer')"", ConnectionResetError(104, 'Connection reset by peer'))",no such file: '../resources/origin_pdf_directory_2023/Signet_2023_SustainabilityReport_062623.pdf'
No link,No link,No link
nyse-tgna-2023-10K-23874951.pdf,Successfully downloaded,success
Sustainability-Report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Sustainability-Report-2023.pdf'.
08617c5c-8da6-11ee-acc9-6e9bd71d7283.pdf,"HTTPSConnectionPool(host='company-announcements.afr.com', port=443): Max retries exceeded with url: /asx/tne/08617c5c-8da6-11ee-acc9-6e9bd71d7283.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4f8a4be4c0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))",no such file: '../resources/origin_pdf_directory_2023/08617c5c-8da6-11ee-acc9-6e9bd71d7283.pdf'
No link,No link,No link
No link,No link,No link
No link,No link,No link
sustainability-report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/sustainability-report-2023.pdf'.
nova-esg-report.pdf,Successfully downloaded,success
Freshpet-Sustainability-Report-2022.pdf,Successfully downloaded,success
2023-URBN-Impact-Scorecard.pdf,"HTTPSConnectionPool(host='www.urbn.com', port=443): Max retries exceeded with url: /2023-URBN-Impact-Scorecard.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a4c7970>, 'Connection to www.urbn.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/2023-URBN-Impact-Scorecard.pdf'
Envestnet-Corporate-Giving-Report-2023.pdf,Successfully downloaded,success
2022_sbd_esg_report.pdf,Successfully downloaded,success
No link,No link,No link
HELE-ESG-REPORT-FY23.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/HELE-ESG-REPORT-FY23.pdf'.
5aea7a32-b8b7-49c0-91a6-f1fc8deaf974.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/5aea7a32-b8b7-49c0-91a6-f1fc8deaf974.pdf'.
Premier_2022_Sustainability_Report.pdf,Successfully downloaded,success
NYSE_FTAI_2022.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/NYSE_FTAI_2022.pdf'.
Pepkor-sustainability-report-2023.pdf,Successfully downloaded,success
BauschHealthCSRReport2021.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/BauschHealthCSRReport2021.pdf'.
SFLBRSRReport2023.pdf,Successfully downloaded,success
viewing2023_en.pdf,Successfully downloaded,success
20231207-NIC-Newsletter-December-2023-1.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/20231207-NIC-Newsletter-December-2023-1.pdf'.
HUDACO_ir_23_2.pdf,Successfully downloaded,success
ESGReport_2023.pdf,"HTTPSConnectionPool(host='www.enerplus.com', port=443): Max retries exceeded with url: /wp-content/uploads/2023/06/ESGReport_2023.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a4d4340>, 'Connection to www.enerplus.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/ESGReport_2023.pdf'
45ltb07lc9fk30.pdf,Successfully downloaded,success
Sustainability-Report-2023-Large-Resolution-20MB.pdf,Successfully downloaded,success
No link,No link,No link
403418.pdf,Successfully downloaded,success
DATABOOK2024_E_ALL.pdf,Successfully downloaded,success
esg_databook_2023_en.pdf,Successfully downloaded,success
NSA_ESG_Report_2022_FINAL.pdf,Successfully downloaded,success
ar-ishares-msci-global-commodities-etfs-08-31.pdf,Successfully downloaded,success
Endava%20plc%20-%20We%20Care%20Approach%20to%20Sustainability%20%26%20ESG.pdf,Successfully downloaded,success
tohoku_report2023en.pdf,Successfully downloaded,success
hmc-sr-en-2023.pdf,Successfully downloaded,success
avanza-bank-holding-ab-publ-interim-report-january-june-2023.pdf,Successfully downloaded,success
2606654.pdf,Successfully downloaded,success
527cd430-456a-472a-916a-cc4c38fb10df.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/527cd430-456a-472a-916a-cc4c38fb10df.pdf'.
Annual_report_2023.pdf,"HTTPSConnectionPool(host='www.jet2plc.com', port=443): Max retries exceeded with url: /-/media/Jet2/Flights/pdf/Jet2_PLC/Annual_report_2023.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4f8a457760>: Failed to establish a new connection: [Errno -2] Name or service not known'))",no such file: '../resources/origin_pdf_directory_2023/Annual_report_2023.pdf'
45870-Publics-Exht.-No.-6-Testimony-of-Shawn-Deliinger-07.21.2023.pdf,"HTTPSConnectionPool(host='www.in.gov', port=443): Max retries exceeded with url: /oucc/files/45870-Publics-Exht.-No.-6-Testimony-of-Shawn-Deliinger-07.21.2023.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a46b940>, 'Connection to www.in.gov timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/45870-Publics-Exht.-No.-6-Testimony-of-Shawn-Deliinger-07.21.2023.pdf'
first-bancorp-2022-corporate-sustainability-report.pdf,Successfully downloaded,success
POU-2023-ESG-Report.pdf,Successfully downloaded,success
2023-05-15_Wheaton-2022-Sustainability-Report-FINAL.pdf,Successfully downloaded,success
sustainability_report_2023_1.pdf,Successfully downloaded,success
02712399.pdf,Successfully downloaded,success
HSRC_Annual_Report_2022-23_(2).pdf,"HTTPSConnectionPool(host='rvnl.org', port=443): Max retries exceeded with url: /RVNL_cms/uploads/subsidaries/HSRC_Annual_Report_2022-23_(2).pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a471910>, 'Connection to rvnl.org timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/HSRC_Annual_Report_2022-23_(2).pdf'
fy23-annual-report-and-10k.pdf,Successfully downloaded,success
Kemper%20Corporation%202022%20ESG%20Report.pdf,Successfully downloaded,success
integrated_report_eng.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/integrated_report_eng.pdf'.
No link,No link,No link
sput-q4-2023.pdf,Successfully downloaded,success
Covering_and_Business_Responsibility_and_Sustainability_Report_26052023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Covering_and_Business_Responsibility_and_Sustainability_Report_26052023.pdf'.
JJSF-2023-ESG-Report.pdf,Successfully downloaded,success
No link,No link,No link
SanwaHD_Integrated_Report_en_2023A4.pdf,Successfully downloaded,success
AR-23.pdf,Successfully downloaded,success
bellway_ar23_web.pdf,Successfully downloaded,success
en-pdf-sustainability-report-Highlights2023.pdf,Successfully downloaded,success
Escorts-Kubota-CtoC-210623-For-Web-Single.pdf,"HTTPSConnectionPool(host='www.escortsgroup.com', port=443): Max retries exceeded with url: /templates/escortsgroup_home/images/pdf/Escorts-Kubota-CtoC-210623-For-Web-Single.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a47cd00>, 'Connection to www.escortsgroup.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/Escorts-Kubota-CtoC-210623-For-Web-Single.pdf'
2023-cr-report.pdf,Successfully downloaded,success
